#queryIndex	queryItem	stringId	preferredName	annotation
274	TFPI	9606.ENSP00000233156	TFPI	Tissue factor pathway inhibitor; Inhibits factor X (X(a)) directly and, in a Xa-dependent way, inhibits VIIa/tissue factor activity, presumably by forming a quaternary Xa/LACI/VIIa/TF complex. It possesses an antithrombotic action and also the ability to associate with lipoproteins in plasma
275	RABIF	9606.ENSP00000356231	RABIF	Guanine nucleotide exchange factor MSS4; Guanine-nucleotide-releasing protein that acts on members of the SEC4/YPT1/RAB subfamily. Stimulates GDP release from both YPT1 and RAB3A, but is less active on these proteins than on the SEC4 protein. Might play a general role in vesicular transport; Belongs to the DSS4/MSS4 family
276	GSPT1	9606.ENSP00000398131	GSPT1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A; Involved in translation termination in response to the termination codons UAA, UAG and UGA. Stimulates the activity of ERF1. Involved in regulation of mammalian cell growth. Component of the transient SURF complex which recruits UPF1 to stalled ribosomes in the context of nonsense-mediated decay (NMD) of mRNAs containing premature stop codons; Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. ERF3 subfamily
277	R3HDM2	9606.ENSP00000317903	R3HDM2	R3H domain-containing protein 2; R3H domain containing 2
278	TGM1	9606.ENSP00000206765	TGM1	Protein-glutamine gamma-glutamyltransferase K; Catalyzes the cross-linking of proteins and the conjugation of polyamines to proteins. Responsible for cross- linking epidermal proteins during formation of the stratum corneum. Involved in cell proliferation; Belongs to the transglutaminase superfamily. Transglutaminase family
279	NEK1	9606.ENSP00000424757	NEK1	Nima (never in mitosis gene a)-related kinase 1/4/5; Serine/threonine-protein kinase Nek1; Phosphorylates serines and threonines, but also appears to possess tyrosine kinase activity (By similarity). Involved in DNA damage checkpoint control and for proper DNA damage repair. In response to injury that includes DNA damage, NEK1 phosphorylates VDAC1 to limit mitochondrial cell death. May be implicated in the control of meiosis (By similarity). Involved in cilium assembly
280	FBXO45	9606.ENSP00000310332	FBXO45	F-box/SPRY domain-containing protein 1; Component of E3 ubiquitin ligase complexes. Required for normal neuromuscular synaptogenesis, axon pathfinding and neuronal migration (By similarity). Plays a role in the regulation of neurotransmission at mature neurons (By similarity). May control synaptic activity by controlling UNC13A via ubiquitin dependent pathway (By similarity). Specifically recognizes TP73, promoting its ubiquitination and degradation; F-boxes other
281	SFT2D2	9606.ENSP00000271375	SFT2D2	Vesicle transport protein SFT2B; May be involved in fusion of retrograde transport vesicles derived from an endocytic compartment with the Golgi complex
282	ADAP2	9606.ENSP00000329468	ADAP2	Arf-GAP with dual PH domain-containing protein 2; GTPase-activating protein for the ADP ribosylation factor family (Potential). Binds phosphatidylinositol 3,4,5- trisphosphate (PtdInsP3) and inositol 1,3,4,5-tetrakisphosphate (InsP4). Possesses a stoichiometry of two binding sites for InsP4 with identical affinity; ArfGAPs
283	SPRR1B	9606.ENSP00000306461	SPRR1B	Small proline rich protein 1b; Cornifin-B; Cross-linked envelope protein of keratinocytes. It is a keratinocyte protein that first appears in the cell cytosol, but ultimately becomes cross-linked to membrane proteins by transglutaminase. All that results in the formation of an insoluble envelope beneath the plasma membrane. Can function as both amine donor and acceptor in transglutaminase-mediated cross- linkage; Belongs to the cornifin (SPRR) family
284	PI3	9606.ENSP00000243924	PI3	Elafin; Neutrophil and pancreatic elastase-specific inhibitor of skin. It may prevent elastase-mediated tissue proteolysis; WAP four-disulfide core domain containing
285	IGFL1	9606.ENSP00000415823	IGFL1	Insulin growth factor-like family member 1; Probable ligand of the IGFLR1 cell membrane receptor
286	PCNA	9606.ENSP00000368458	PCNA	Proliferating cell nuclear antigen; Auxiliary protein of DNA polymerase delta and is involved in the control of eukaryotic DNA replication by increasing the polymerase's processibility during elongation of the leading strand. Induces a robust stimulatory effect on the 3'- 5' exonuclease and 3'-phosphodiesterase, but not apurinic- apyrimidinic (AP) endonuclease, APEX2 activities. Has to be loaded onto DNA in order to be able to stimulate APEX2. Plays a key role in DNA damage response (DDR) by being conveniently positioned at the replication fork to coordinate DNA replication with DNA re [...] 
287	HSD11B1	9606.ENSP00000355995	HSD11B1	Corticosteroid 11-beta-dehydrogenase isozyme 1; Catalyzes reversibly the conversion of cortisol to the inactive metabolite cortisone. Catalyzes reversibly the conversion of 7-ketocholesterol to 7-beta-hydroxycholesterol. In intact cells, the reaction runs only in one direction, from 7- ketocholesterol to 7-beta-hydroxycholesterol (By similarity); Short chain dehydrogenase/reductase superfamily
288	GEM	9606.ENSP00000297596	GEM	GTP-binding protein GEM; Could be a regulatory protein, possibly participating in receptor-mediated signal transduction at the plasma membrane. Has guanine nucleotide-binding activity but undetectable intrinsic GTPase activity; RGK type GTPase family
289	RIMS3	9606.ENSP00000361769	RIMS3	Regulating synaptic membrane exocytosis protein 3; Regulates synaptic membrane exocytosis
290	HIGD1A	9606.ENSP00000398064	HIGD1A	HIG1 hypoxia inducible domain family member 1A; HIG1 domain family member 1A, mitochondrial; Proposed subunit of cytochrome c oxidase (COX, complex IV), which is the terminal component of the mitochondrial respiratory chain that catalyzes the reduction of oxygen to water. May play a role in the assembly of respiratory supercomplexes
291	METTL26	9606.ENSP00000440765	C16orf13	Methyltransferase-like 26; Chromosome 16 open reading frame 13
292	YIPF5	9606.ENSP00000274496	YIPF5	Protein YIPF5; Plays a role in transport between endoplasmic reticulum and Golgi; Yip1 domain containing
293	GDA	9606.ENSP00000238018	GDA	Guanine deaminase; Catalyzes the hydrolytic deamination of guanine, producing xanthine and ammonia; Belongs to the metallo-dependent hydrolases superfamily. ATZ/TRZ family
294	SEMA6B	9606.ENSP00000467290	SEMA6B	Semaphorin-6B; May play a role in both peripheral and central nervous system development; Semaphorins
295	GDA	9606.ENSP00000238018	GDA	Guanine deaminase; Catalyzes the hydrolytic deamination of guanine, producing xanthine and ammonia; Belongs to the metallo-dependent hydrolases superfamily. ATZ/TRZ family
297	CLDN8	9606.ENSP00000382783	CLDN8	Claudin-8; Tight-junction protein required for paracellular chloride transport in the kidney. Mediates recruitment of CLDN4 to tight junction in the kidney. Claudins play a major role in tight junction-specific obliteration of the intercellular space, through calcium-independent cell-adhesion activity
298	CD58	9606.ENSP00000358501	CD58	Lymphocyte function-associated antigen 3; Ligand of the T-lymphocyte CD2 glycoprotein. This interaction is important in mediating thymocyte interactions with thymic epithelial cells, antigen-independent and -dependent interactions of T-lymphocytes with target cells and antigen- presenting cells and the T-lymphocyte rosetting with erythrocytes. In addition, the LFA-3/CD2 interaction may prime response by both the CD2+ and LFA-3+ cells
299	C12orf56	9606.ENSP00000446101	C12orf56	Uncharacterized protein C12orf56; Chromosome 12 open reading frame 56
300	LRR1	9606.ENSP00000298288	LRR1	Leucine-rich repeat protein 1; May negatively regulate the 4-1BB-mediated signaling cascades which result in the activation of NK-kappaB and JNK1. Probable substrate recognition subunit of an ECS (Elongin BC- CUL2/5-SOCS-box protein) E3 ubiquitin-protein ligase complex which mediates the ubiquitination and subsequent proteasomal degradation of target proteins; Cyclophilin peptidylprolyl isomerases
301	TXNDC9	9606.ENSP00000264255	TXNDC9	Thioredoxin domain-containing protein 9; Significantly diminishes the chaperonin TCP1 complex ATPase activity, thus negatively impacts protein folding, including that of actin or tubulin
302	TGIF2-RAB5IF	9606.ENSP00000454021	TGIF2-C20orf24	TGIF2-C20orf24 readthrough
303	GPRIN3	9606.ENSP00000476603	GPRIN3	G protein-regulated inducer of neurite outgrowth 3; May be involved in neurite outgrowth
304	ABCG1	9606.ENSP00000354995	ABCG1	ATP-binding cassette sub-family G member 1; Transporter involved in macrophage lipid homeostasis. Is an active component of the macrophage lipid export complex. Could also be involved in intracellular lipid transport processes. The role in cellular lipid homeostasis may not be limited to macrophages; ATP binding cassette subfamily G
305	KLK8	9606.ENSP00000375682	KLK8	Kallikrein-8; Kallikrein related peptidase 8; Kallikreins
306	IFITM2	9606.ENSP00000484689	IFITM2	Interferon-induced transmembrane protein 2; IFN-induced antiviral protein which inhibits the entry of viruses to the host cell cytoplasm, permitting endocytosis, but preventing subsequent viral fusion and release of viral contents into the cytosol. Active against multiple viruses, including influenza A virus, SARS coronavirus (SARS-CoV), Marburg virus (MARV), Ebola virus (EBOV), Dengue virus (DNV), West Nile virus (WNV), human immunodeficiency virus type 1 (HIV-1) and vesicular stomatitis virus (VSV). Can inhibit: influenza virus hemagglutinin protein-mediated viral entry, MARV and EBO [...] 
307	SERPINE1	9606.ENSP00000223095	SERPINE1	Plasminogen activator inhibitor 1; Serine protease inhibitor. This inhibitor acts as 'bait' for tissue plasminogen activator, urokinase, protein C and matriptase-3/TMPRSS7. Its rapid interaction with PLAT may function as a major control point in the regulation of fibrinolysis; Serpin peptidase inhibitors
308	CTH	9606.ENSP00000359976	CTH	Cystathionine gamma-lyase; Catalyzes the last step in the trans-sulfuration pathway from methionine to cysteine. Has broad substrate specificity. Converts cystathionine to cysteine, ammonia and 2-oxobutanoate. Converts two cysteine molecules to lanthionine and hydrogen sulfide. Can also accept homocysteine as substrate. Specificity depends on the levels of the endogenous substrates. Generates the endogenous signaling molecule hydrogen sulfide (H2S), and so contributes to the regulation of blood pressure. Acts as a cysteine-protein sulfhydrase by mediating sulfhydration of target protei [...] 
309	COL7A1	9606.ENSP00000332371	COL7A1	Collagen alpha-1(VII) chain; Stratified squamous epithelial basement membrane protein that forms anchoring fibrils which may contribute to epithelial basement membrane organization and adherence by interacting with extracellular matrix (ECM) proteins such as type IV collagen; Collagens
310	PSME1	9606.ENSP00000372155	PSME1	Proteasome activator subunit 1 (pa28 alpha); Proteasome activator complex subunit 1; Implicated in immunoproteasome assembly and required for efficient antigen processing. The PA28 activator complex enhances the generation of class I binding peptides by altering the cleavage pattern of the proteasome
311	S100A12	9606.ENSP00000357726	S100A12	Protein S100-A12; S100A12 is a calcium-, zinc- and copper-binding protein which plays a prominent role in the regulation of inflammatory processes and immune response. Its proinflammatory activity involves recruitment of leukocytes, promotion of cytokine and chemokine production, and regulation of leukocyte adhesion and migration. Acts as an alarmin or a danger associated molecular pattern (DAMP) molecule and stimulates innate immune cells via binding to receptor for advanced glycation endproducts (AGER). Binding to AGER activates the MAP-kinase and NF-kappa-B signaling pathways leadin [...] 
312	CD24	9606.ENSP00000483985	CD24	CD24 molecule; Signal transducer CD24; May have a pivotal role in cell differentiation of different cell types. Signaling could be triggered by the binding of a lectin-like ligand to the CD24 carbohydrates, and transduced by the release of second messengers derived from the GPI-anchor. Modulates B-cell activation responses. Promotes AG-dependent proliferation of B-cells, and prevents their terminal differentiation into antibody-forming cells. In association with SIGLEC10 may be involved in the selective suppression of the immune response to danger-associated molecular patterns (DAMPs)  [...] 
313	RNASEH1	9606.ENSP00000313350	RNASEH1	Ribonuclease H1; Endonuclease that specifically degrades the RNA of RNA- DNA hybrids. Plays a role in RNA polymerase II (RNAp II) transcription termination by degrading R-loop RNA-DNA hybrid formation at G-rich pause sites located downstream of the poly(A) site and behind the elongating RNAp II; Belongs to the RNase H family
314	ENG	9606.ENSP00000362299	ENG	Endoglin; Vascular endothelium glycoprotein that plays an important role in the regulation of angiogenesis. Required for normal structure and integrity of adult vasculature. Regulates the migration of vascular endothelial cells. Required for normal extraembryonic angiogenesis and for embryonic heart development (By similarity). May play a critical role in the binding of endothelial cells to integrins and/or other RGD receptors. Acts as TGF-beta coreceptor and is involved in the TGF-beta/BMP signaling cascade that ultimately leads to the activation of SMAD transcription factors. Require [...] 
315	ANXA4	9606.ENSP00000377833	ANXA4	Annexin A4; Calcium/phospholipid-binding protein which promotes membrane fusion and is involved in exocytosis; Annexins
316	HS3ST1	9606.ENSP00000002596	HS3ST1	[heparan sulfate]-glucosamine 3-sulfotransferase 1; Heparan sulfate glucosamine 3-O-sulfotransferase 1; Sulfotransferase that utilizes 3'-phospho-5'-adenylyl sulfate (PAPS) to catalyze the transfer of a sulfo group to position 3 of glucosamine residues in heparan. Catalyzes the rate limiting step in the biosynthesis of heparan sulfate (HSact). This modification is a crucial step in the biosynthesis of anticoagulant heparan sulfate as it completes the structure of the antithrombin pentasaccharide binding site
317	SLC7A11	9606.ENSP00000280612	SLC7A11	Cystine/glutamate transporter; Sodium-independent, high-affinity exchange of anionic amino acids with high specificity for anionic form of cystine and glutamate; Belongs to the amino acid-polyamine-organocation (APC) superfamily. L-type amino acid transporter (LAT) (TC 2.A.3.8) family
318	ZBTB21	9606.ENSP00000308759	ZBTB21	Zinc finger and BTB domain-containing protein 21; Acts as a transcription repressor; BTB domain containing
319	GTF3C6	9606.ENSP00000357863	GTF3C6	General transcription factor 3C polypeptide 6; Involved in RNA polymerase III-mediated transcription. Integral, tightly associated component of the DNA-binding TFIIIC2 subcomplex that directly binds tRNA and virus-associated RNA promoters; General transcription factors
320	HYAL4	9606.ENSP00000223026	HYAL4	Hyaluronoglucosaminidase 4; Hyaluronidase-4; Endo-hyaluronidase that degrades hyaluronan to smaller oligosaccharide fragments. Has also chondroitin sulfate hydrolase activity, The best substrate being the galactosaminidic linkage in the sequence of a trisulfated tetrasaccharide
321	FNBP1L	9606.ENSP00000271234	FNBP1L	Formin-binding protein 1-like; Required to coordinate membrane tubulation with reorganization of the actin cytoskeleton during endocytosis. May bind to lipids such as phosphatidylinositol 4,5-bisphosphate and phosphatidylserine and promote membrane invagination and the formation of tubules. Also promotes CDC42-induced actin polymerization by activating the WASL/N-WASP-WASPIP/WIP complex, the predominant form of WASL/N-WASP in cells. Actin polymerization may promote the fission of membrane tubules to form endocytic vesicles. Essential for autophagy of intracellular bacterial pathogens;  [...] 
322	ELL2	9606.ENSP00000237853	ELL2	RNA polymerase II elongation factor ELL2; Elongation factor component of the super elongation complex (SEC), a complex required to increase the catalytic rate of RNA polymerase II transcription by suppressing transient pausing by the polymerase at multiple sites along the DNA. Component of the little elongation complex (LEC), a complex required to regulate small nuclear RNA (snRNA) gene transcription by RNA polymerase II and III. Plays a role in immunoglobulin secretion in plasma cells: directs efficient alternative mRNA processing, influencing both proximal poly(A) site choice and exo [...] 
323	GABBR1	9606.ENSP00000366233	GABBR1	Gamma-aminobutyric acid type B receptor subunit 1; Component of a heterodimeric G-protein coupled receptor for GABA, formed by GABBR1 and GABBR2. Within the heterodimeric GABA receptor, only GABBR1 seems to bind agonists, while GABBR2 mediates coupling to G proteins. Ligand binding causes a conformation change that triggers signaling via guanine nucleotide-binding proteins (G proteins) and modulates the activity of down-stream effectors, such as adenylate cyclase. Signaling inhibits adenylate cyclase, stimulates phospholipase A2, activates potassium channels, inactivates voltage-depend [...] 
324	ZCCHC10	9606.ENSP00000423276	ZCCHC10	Zinc finger cchc domain-containing protein 10; Zinc finger CCHC-type containing 10
326	LANCL2	9606.ENSP00000254770	LANCL2	LanC-like protein 2; Necessary for abscisic acid (ABA) binding on the cell membrane and activation of the ABA signaling pathway in granulocytes
327	PRKAR1A	9606.ENSP00000376475	PRKAR1A	cAMP-dependent protein kinase type I-alpha regulatory subunit; Regulatory subunit of the cAMP-dependent protein kinases involved in cAMP signaling in cells
328	AGO2	9606.ENSP00000220592	AGO2	Protein argonaute-2; Required for RNA-mediated gene silencing (RNAi) by the RNA-induced silencing complex (RISC). The 'minimal RISC' appears to include AGO2 bound to a short guide RNA such as a microRNA (miRNA) or short interfering RNA (siRNA). These guide RNAs direct RISC to complementary mRNAs that are targets for RISC-mediated gene silencing. The precise mechanism of gene silencing depends on the degree of complementarity between the miRNA or siRNA and its target. Binding of RISC to a perfectly complementary mRNA generally results in silencing due to endonucleolytic cleavage of the  [...] 
329	BAX	9606.ENSP00000293288	BAX	Apoptosis regulator BAX; Accelerates programmed cell death by binding to, and antagonizing the apoptosis repressor BCL2 or its adenovirus homolog E1B 19k protein. Under stress conditions, undergoes a conformation change that causes translocation to the mitochondrion membrane, leading to the release of cytochrome c that then triggers apoptosis. Promotes activation of CASP3, and thereby apoptosis; Belongs to the Bcl-2 family
330	SLC1A4	9606.ENSP00000234256	SLC1A4	Neutral amino acid transporter A; Transporter for alanine, serine, cysteine, and threonine. Exhibits sodium dependence; Solute carriers
331	LCN2	9606.ENSP00000362108	LCN2	Neutrophil gelatinase-associated lipocalin; Iron-trafficking protein involved in multiple processes such as apoptosis, innate immunity and renal development. Binds iron through association with 2,5-dihydroxybenzoic acid (2,5- DHBA), a siderophore that shares structural similarities with bacterial enterobactin, and delivers or removes iron from the cell, depending on the context. Iron-bound form (holo-24p3) is internalized following binding to the SLC22A17 (24p3R) receptor, leading to release of iron and subsequent increase of intracellular iron concentration. In contrast, association o [...] 
332	PPARG	9606.ENSP00000287820	PPARG	Peroxisome proliferator-activated receptor gamma; Nuclear receptor that binds peroxisome proliferators such as hypolipidemic drugs and fatty acids. Once activated by a ligand, the nuclear receptor binds to DNA specific PPAR response elements (PPRE) and modulates the transcription of its target genes, such as acyl-CoA oxidase. It therefore controls the peroxisomal beta-oxidation pathway of fatty acids. Key regulator of adipocyte differentiation and glucose homeostasis. ARF6 acts as a key regulator of the tissue-specific adipocyte P2 (aP2) enhancer. Acts as a critical regulator of gut ho [...] 
333	S100A7A	9606.ENSP00000357718	S100A7A	Protein S100-A7A; May be involved in epidermal differentiation and inflammation and might therefore be important for the pathogenesis of psoriasis and other diseases; EF-hand domain containing
334	TPM3	9606.ENSP00000357516	TPM3	Tropomyosin alpha-3 chain; Binds to actin filaments in muscle and non-muscle cells. Plays a central role, in association with the troponin complex, in the calcium dependent regulation of vertebrate striated muscle contraction. Smooth muscle contraction is regulated by interaction with caldesmon. In non-muscle cells is implicated in stabilizing cytoskeleton actin filaments; Belongs to the tropomyosin family
335	MICALL1	9606.ENSP00000215957	MICALL1	MICAL-like protein 1; Probable lipid-binding protein with higher affinity for phosphatidic acid, a lipid enriched in recycling endosome membranes. On endosome membranes, may act as a downstream effector of Rab proteins recruiting cytosolic proteins to regulate membrane tubulation. May be involved in a late step of receptor-mediated endocytosis regulating for instance endocytosed-EGF receptor trafficking. Alternatively, may regulate slow endocytic recycling of endocytosed proteins back to the plasma membrane. May indirectly play a role in neurite outgrowth; LIM domain containing
336	IL36RN	9606.ENSP00000376896	IL36RN	Interleukin-36 receptor antagonist protein; Inhibits the activity of interleukin-36 (IL36A,IL36B and IL36G) by binding to receptor IL1RL2 and preventing its association with the coreceptor IL1RAP for signaling. Part of the IL-36 signaling system that is thought to be present in epithelial barriers and to take part in local inflammatory response; similar to the IL-1 system with which it shares the coreceptor. Proposed to play a role in skin inflammation. May be involved in the innate immune response to fungal pathogens, such as Aspergillus fumigatus. May activate an anti-inflammatory si [...] 
337	POLR3G	9606.ENSP00000382058	POLR3G	DNA-directed RNA polymerase III subunit RPC7; DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. Specific peripheric component of RNA polymerase III which synthesizes small RNAs, such as 5S rRNA and tRNAs. May direct with other members of the RPC3/POLR3C-RPC6/POLR3F-RPC7/POLR3G subcomplex RNA Pol III binding to the TFIIIB-DNA complex via the interactions between TFIIIB and POLR3F. May be involved either in the recruitment and stabilization of the subcomplex within RNA polymerase III, or in stimulating cata [...] 
338	DUOXA1	9606.ENSP00000267803	DUOXA1	Dual oxidase maturation factor 1; May be required for the maturation and the transport from the endoplasmic reticulum to the plasma membrane of functional DUOX1
339	TXNDC17	9606.ENSP00000250101	TXNDC17	Thioredoxin domain-containing protein 17; Disulfide reductase. May participate in various redox reactions through the reversible oxidation of its active center dithiol to a disulfide and catalyze dithiol-disulfide exchange reactions. Modulates TNF-alpha signaling and NF-kappa-B activation. Has peroxidase activity and may contribute to the elimination of cellular hydrogen peroxide; Belongs to the thioredoxin family
340	RGPD4	9606.ENSP00000386810	RGPD4	RanBP2-like and GRIP domain-containing protein 4; Tetratricopeptide repeat domain containing
341	AIF1	9606.ENSP00000365227	AIF1	Allograft inflammatory factor 1; Actin-binding protein that enhances membrane ruffling and RAC activation. Enhances the actin-bundling activity of LCP1. Binds calcium. Plays a role in RAC signaling and in phagocytosis. May play a role in macrophage activation and function. Promotes the proliferation of vascular smooth muscle cells and of T- lymphocytes. Enhances lymphocyte migration. Plays a role in vascular inflammation; EF-hand domain containing
342	TMPRSS11D	9606.ENSP00000283916	TMPRSS11D	Transmembrane protease serine 11D; May play some biological role in the host defense system on the mucous membrane independently of or in cooperation with other substances in airway mucous or bronchial secretions. Plays a role in the proteolytic processing of ACE2. Proteolytically cleaves and activates the human coronavirus 229E (HCoV-229E) spike glycoprotein which facilitate virus-cell membrane fusions; spike proteins are synthesized and maintained in precursor intermediate folding states and proteolysis permits the refolding and energy release required to create stable virus-cell lin [...] 
343	YPEL4	9606.ENSP00000432648	YPEL4	Protein yippee-like 4; Yippee like family; Belongs to the yippee family
345	NFE2L3	9606.ENSP00000056233	NFE2L3	Nuclear factor erythroid 2-related factor 3; Activates erythroid-specific, globin gene expression; Basic leucine zipper proteins
346	SPRR1A	9606.ENSP00000357751	SPRR1A	Cornifin-A; Cross-linked envelope protein of keratinocytes. It is a keratinocyte protein that first appears in the cell cytosol, but ultimately becomes cross-linked to membrane proteins by transglutaminase. All that results in the formation of an insoluble envelope beneath the plasma membrane; Small proline rich proteins
347	SYNJ2	9606.ENSP00000347792	SYNJ2	Synaptojanin-2; Inositol 5-phosphatase which may be involved in distinct membrane trafficking and signal transduction pathways. May mediate the inhibitory effect of Rac1 on endocytosis; Belongs to the synaptojanin family
348	GPRC5A	9606.ENSP00000014914	GPRC5A	G protein-coupled receptor family c group 5 member a; Retinoic acid-induced protein 3; Orphan receptor. Could be involved in modulating differentiation and maintaining homeostasis of epithelial cells. This retinoic acid-inducible GPCR provide evidence for a possible interaction between retinoid and G-protein signaling pathways. Functions as a negative modulator of EGFR signaling (By similarity). May act as a lung tumor suppressor
