#queryIndex	queryItem	stringId	preferredName	annotation
264	CMPK2	9606.ENSP00000256722	CMPK2	UMP-CMP kinase 2, mitochondrial; May participate in dUTP and dCTP synthesis in mitochondria. Is able to phosphorylate dUMP, dCMP, CMP, UMP and monophosphates of the pyrimidine nucleoside analogs ddC, dFdC, araC, BVDU and FdUrd with ATP as phosphate donor. Efficacy is highest for dUMP followed by dCMP; CMP and UMP are poor substrates. May be involved in mtDNA depletion caused by long term treatment with ddC or other pyrimidine analogs. Also displays broad nucleoside diphosphate kinase activity
265	METTL26	9606.ENSP00000440765	C16orf13	Methyltransferase-like 26; Chromosome 16 open reading frame 13
266	YIPF5	9606.ENSP00000274496	YIPF5	Protein YIPF5; Plays a role in transport between endoplasmic reticulum and Golgi; Yip1 domain containing
267	SEMA6B	9606.ENSP00000467290	SEMA6B	Semaphorin-6B; May play a role in both peripheral and central nervous system development; Semaphorins
269	HELZ2	9606.ENSP00000417401	HELZ2	Helicase with zinc finger domain 2; Helicase that acts as a transcriptional coactivator for a number of nuclear receptors including PPARA, PPARG, THRA, THRB and RXRA; Belongs to the DNA2/NAM7 helicase family
270	CD58	9606.ENSP00000358501	CD58	Lymphocyte function-associated antigen 3; Ligand of the T-lymphocyte CD2 glycoprotein. This interaction is important in mediating thymocyte interactions with thymic epithelial cells, antigen-independent and -dependent interactions of T-lymphocytes with target cells and antigen- presenting cells and the T-lymphocyte rosetting with erythrocytes. In addition, the LFA-3/CD2 interaction may prime response by both the CD2+ and LFA-3+ cells
271	ELN	9606.ENSP00000351807	ELN	Elastin; Major structural protein of tissues such as aorta and nuchal ligament, which must expand rapidly and recover completely. Molecular determinant of the late arterial morphogenesis, stabilizing arterial structure by regulating proliferation and organization of vascular smooth muscle (By similarity)
272	HTN3	9606.ENSP00000432561	HTN3	Histatin-3; Histatins are salivary proteins that are considered to be major precursors of the protective proteinaceous structure on tooth surfaces (enamel pellicle). In addition, histatins exhibit antibacterial and antifungal activities. His3-(20-43)-peptide (histatin-5) is especially effective against C.albicans and C.neoformans, and inhibits Lys-gingipain and Arg-gingipain (rgpB) from P.gingivalis. In addition, His3-(20-43)-peptide is a potent inhibitor of metalloproteinases MMP2 and MMP9
273	ANGPT2	9606.ENSP00000314897	ANGPT2	Angiopoietin-2; Binds to TEK/TIE2, competing for the ANGPT1 binding site, and modulating ANGPT1 signaling. Can induce tyrosine phosphorylation of TEK/TIE2 in the absence of ANGPT1. In the absence of angiogenic inducers, such as VEGF, ANGPT2-mediated loosening of cell-matrix contacts may induce endothelial cell apoptosis with consequent vascular regression. In concert with VEGF, it may facilitate endothelial cell migration and proliferation, thus serving as a permissive angiogenic signal; Fibrinogen C domain containing
274	GPRIN3	9606.ENSP00000476603	GPRIN3	G protein-regulated inducer of neurite outgrowth 3; May be involved in neurite outgrowth
275	IFIT1	9606.ENSP00000360869	IFIT1	Interferon-induced protein with tetratricopeptide repeats 1; Interferon-induced antiviral RNA-binding protein that specifically binds single-stranded RNA bearing a 5'-triphosphate group (PPP-RNA), thereby acting as a sensor of viral single- stranded RNAs and inhibiting expression of viral messenger RNAs. Single-stranded PPP-RNAs, which lack 2'-O-methylation of the 5' cap and bear a 5'-triphosphate group instead, are specific from viruses, providing a molecular signature to distinguish between self and non-self mRNAs by the host during viral infection. Directly binds PPP-RNA in a non-se [...] 
276	ABCG1	9606.ENSP00000354995	ABCG1	ATP-binding cassette sub-family G member 1; Transporter involved in macrophage lipid homeostasis. Is an active component of the macrophage lipid export complex. Could also be involved in intracellular lipid transport processes. The role in cellular lipid homeostasis may not be limited to macrophages; ATP binding cassette subfamily G
277	CX3CL1	9606.ENSP00000006053	CX3CL1	C-X3-C motif chemokine ligand 1; Fractalkine; Acts as a ligand for both CX3CR1 and integrins. Binds to CX3CR1. Binds to integrins ITGAV:ITGB3 and ITGA4:ITGB1. Can activate integrins in both a CX3CR1-dependent and CX3CR1-independent manner. In the presence of CX3CR1, activates integrins by binding to the classical ligand-binding site (site 1) in integrins. In the absence of CX3CR1, binds to a second site (site 2) in integrins which is distinct from site 1 and enhances the binding of other integrin ligands to site 1. The soluble form is chemotactic for T-cells and monocytes and not for n [...] 
278	IFITM2	9606.ENSP00000484689	IFITM2	Interferon-induced transmembrane protein 2; IFN-induced antiviral protein which inhibits the entry of viruses to the host cell cytoplasm, permitting endocytosis, but preventing subsequent viral fusion and release of viral contents into the cytosol. Active against multiple viruses, including influenza A virus, SARS coronavirus (SARS-CoV), Marburg virus (MARV), Ebola virus (EBOV), Dengue virus (DNV), West Nile virus (WNV), human immunodeficiency virus type 1 (HIV-1) and vesicular stomatitis virus (VSV). Can inhibit: influenza virus hemagglutinin protein-mediated viral entry, MARV and EBO [...] 
279	SERPINE1	9606.ENSP00000223095	SERPINE1	Plasminogen activator inhibitor 1; Serine protease inhibitor. This inhibitor acts as 'bait' for tissue plasminogen activator, urokinase, protein C and matriptase-3/TMPRSS7. Its rapid interaction with PLAT may function as a major control point in the regulation of fibrinolysis; Serpin peptidase inhibitors
280	CTH	9606.ENSP00000359976	CTH	Cystathionine gamma-lyase; Catalyzes the last step in the trans-sulfuration pathway from methionine to cysteine. Has broad substrate specificity. Converts cystathionine to cysteine, ammonia and 2-oxobutanoate. Converts two cysteine molecules to lanthionine and hydrogen sulfide. Can also accept homocysteine as substrate. Specificity depends on the levels of the endogenous substrates. Generates the endogenous signaling molecule hydrogen sulfide (H2S), and so contributes to the regulation of blood pressure. Acts as a cysteine-protein sulfhydrase by mediating sulfhydration of target protei [...] 
281	COL7A1	9606.ENSP00000332371	COL7A1	Collagen alpha-1(VII) chain; Stratified squamous epithelial basement membrane protein that forms anchoring fibrils which may contribute to epithelial basement membrane organization and adherence by interacting with extracellular matrix (ECM) proteins such as type IV collagen; Collagens
282	PSME1	9606.ENSP00000372155	PSME1	Proteasome activator subunit 1 (pa28 alpha); Proteasome activator complex subunit 1; Implicated in immunoproteasome assembly and required for efficient antigen processing. The PA28 activator complex enhances the generation of class I binding peptides by altering the cleavage pattern of the proteasome
283	MAGED4	9606.ENSP00000472118	MAGED4	Melanoma-associated antigen D4; May enhance ubiquitin ligase activity of RING-type zinc finger-containing E3 ubiquitin-protein ligases. Proposed to act through recruitment and/or stabilization of the Ubl-conjugating enzyme (E2) at the E3:substrate complex; MAGE family
284	NALCN	9606.ENSP00000251127	NALCN	Sodium leak channel non-selective protein; Voltage-independent, cation-nonselective channel which is permeable to sodium, potassium and calcium ions. Regulates the resting membrane potential and controls neuronal excitability. Neuropeptides such as neurotensin and substance P (SP) stimulate the firing of action potentials by activating NALCN through a SRC family kinases-dependent pathway. In addition to its baseline activity, NALCN activity is enhanced/modulated by several GPCRs. Required for normal respiratory rhythm and neonatal survival. Involved in systemic osmoregulation by contro [...] 
285	HERC6	9606.ENSP00000264346	HERC6	Hect and rld domain containing e3 ubiquitin protein ligase family member 6; Probable E3 ubiquitin-protein ligase HERC6; E3 ubiquitin-protein ligase which accepts ubiquitin from an E2 ubiquitin-conjugating enzyme in the form of a thioester and then directly transfers the ubiquitin to targeted substrates
286	CRYAB	9606.ENSP00000433560	CRYAB	Alpha-crystallin B chain; May contribute to the transparency and refractive index of the lens. Has chaperone-like activity, preventing aggregation of various proteins under a wide range of stress conditions; Small heat shock proteins
287	ENG	9606.ENSP00000362299	ENG	Endoglin; Vascular endothelium glycoprotein that plays an important role in the regulation of angiogenesis. Required for normal structure and integrity of adult vasculature. Regulates the migration of vascular endothelial cells. Required for normal extraembryonic angiogenesis and for embryonic heart development (By similarity). May play a critical role in the binding of endothelial cells to integrins and/or other RGD receptors. Acts as TGF-beta coreceptor and is involved in the TGF-beta/BMP signaling cascade that ultimately leads to the activation of SMAD transcription factors. Require [...] 
288	ANXA4	9606.ENSP00000377833	ANXA4	Annexin A4; Calcium/phospholipid-binding protein which promotes membrane fusion and is involved in exocytosis; Annexins
289	EPSTI1	9606.ENSP00000318982	EPSTI1	Epithelial-stromal interaction protein 1; Plays a role in M1 macrophage polarization and is required for the proper regulation of gene expression during M1 versus M2 macrophage differentiation (By similarity). Might play a role in RELA/p65 and STAT1 phosphorylation and nuclear localization upon activation of macrophages (By similarity)
290	HS3ST1	9606.ENSP00000002596	HS3ST1	[heparan sulfate]-glucosamine 3-sulfotransferase 1; Heparan sulfate glucosamine 3-O-sulfotransferase 1; Sulfotransferase that utilizes 3'-phospho-5'-adenylyl sulfate (PAPS) to catalyze the transfer of a sulfo group to position 3 of glucosamine residues in heparan. Catalyzes the rate limiting step in the biosynthesis of heparan sulfate (HSact). This modification is a crucial step in the biosynthesis of anticoagulant heparan sulfate as it completes the structure of the antithrombin pentasaccharide binding site
291	MEGF6	9606.ENSP00000348982	MEGF6	Multiple epidermal growth factor-like domains protein 6; Multiple EGF like domains 6
292	PCDH17	9606.ENSP00000367151	PCDH17	Protocadherin-17; Potential calcium-dependent cell-adhesion protein; Non-clustered protocadherins
293	IFIT3	9606.ENSP00000360883	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3; IFN-induced antiviral protein which acts as an inhibitor of cellular as well as viral processes, cell migration, proliferation, signaling, and viral replication. Enhances MAVS- mediated host antiviral responses by serving as an adapter bridging TBK1 to MAVS which leads to the activation of TBK1 and phosphorylation of IRF3 and phosphorylated IRF3 translocates into nucleus to promote antiviral gene transcription. Exihibits an antiproliferative activity via the up-regulation of cell cycle negative regulators CDKN1A/p21 and CDKN1 [...] 
294	ELL2	9606.ENSP00000237853	ELL2	RNA polymerase II elongation factor ELL2; Elongation factor component of the super elongation complex (SEC), a complex required to increase the catalytic rate of RNA polymerase II transcription by suppressing transient pausing by the polymerase at multiple sites along the DNA. Component of the little elongation complex (LEC), a complex required to regulate small nuclear RNA (snRNA) gene transcription by RNA polymerase II and III. Plays a role in immunoglobulin secretion in plasma cells: directs efficient alternative mRNA processing, influencing both proximal poly(A) site choice and exo [...] 
295	GABBR1	9606.ENSP00000366233	GABBR1	Gamma-aminobutyric acid type B receptor subunit 1; Component of a heterodimeric G-protein coupled receptor for GABA, formed by GABBR1 and GABBR2. Within the heterodimeric GABA receptor, only GABBR1 seems to bind agonists, while GABBR2 mediates coupling to G proteins. Ligand binding causes a conformation change that triggers signaling via guanine nucleotide-binding proteins (G proteins) and modulates the activity of down-stream effectors, such as adenylate cyclase. Signaling inhibits adenylate cyclase, stimulates phospholipase A2, activates potassium channels, inactivates voltage-depend [...] 
297	NOG	9606.ENSP00000328181	NOG	Noggin; Inhibitor of bone morphogenetic proteins (BMP) signaling which is required for growth and patterning of the neural tube and somite. Essential for cartilage morphogenesis and joint formation. Inhibits chondrocyte differentiation through its interaction with GDF5 and, probably, GDF6
298	UBE2L6	9606.ENSP00000287156	UBE2L6	Ubiquitin/ISG15-conjugating enzyme E2 L6; Catalyzes the covalent attachment of ubiquitin or ISG15 to other proteins. Functions in the E6/E6-AP-induced ubiquitination of p53/TP53. Promotes ubiquitination and subsequent proteasomal degradation of FLT3; Ubiquitin conjugating enzymes E2
299	PRKAR1A	9606.ENSP00000376475	PRKAR1A	cAMP-dependent protein kinase type I-alpha regulatory subunit; Regulatory subunit of the cAMP-dependent protein kinases involved in cAMP signaling in cells
300	AGO2	9606.ENSP00000220592	AGO2	Protein argonaute-2; Required for RNA-mediated gene silencing (RNAi) by the RNA-induced silencing complex (RISC). The 'minimal RISC' appears to include AGO2 bound to a short guide RNA such as a microRNA (miRNA) or short interfering RNA (siRNA). These guide RNAs direct RISC to complementary mRNAs that are targets for RISC-mediated gene silencing. The precise mechanism of gene silencing depends on the degree of complementarity between the miRNA or siRNA and its target. Binding of RISC to a perfectly complementary mRNA generally results in silencing due to endonucleolytic cleavage of the  [...] 
301	BAX	9606.ENSP00000293288	BAX	Apoptosis regulator BAX; Accelerates programmed cell death by binding to, and antagonizing the apoptosis repressor BCL2 or its adenovirus homolog E1B 19k protein. Under stress conditions, undergoes a conformation change that causes translocation to the mitochondrion membrane, leading to the release of cytochrome c that then triggers apoptosis. Promotes activation of CASP3, and thereby apoptosis; Belongs to the Bcl-2 family
302	SLC1A4	9606.ENSP00000234256	SLC1A4	Neutral amino acid transporter A; Transporter for alanine, serine, cysteine, and threonine. Exhibits sodium dependence; Solute carriers
303	PLCB1	9606.ENSP00000338185	PLCB1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1; The production of the second messenger molecules diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3) is mediated by activated phosphatidylinositol-specific phospholipase C enzymes; C2 domain containing phospholipases
304	PPARG	9606.ENSP00000287820	PPARG	Peroxisome proliferator-activated receptor gamma; Nuclear receptor that binds peroxisome proliferators such as hypolipidemic drugs and fatty acids. Once activated by a ligand, the nuclear receptor binds to DNA specific PPAR response elements (PPRE) and modulates the transcription of its target genes, such as acyl-CoA oxidase. It therefore controls the peroxisomal beta-oxidation pathway of fatty acids. Key regulator of adipocyte differentiation and glucose homeostasis. ARF6 acts as a key regulator of the tissue-specific adipocyte P2 (aP2) enhancer. Acts as a critical regulator of gut ho [...] 
305	TPM3	9606.ENSP00000357516	TPM3	Tropomyosin alpha-3 chain; Binds to actin filaments in muscle and non-muscle cells. Plays a central role, in association with the troponin complex, in the calcium dependent regulation of vertebrate striated muscle contraction. Smooth muscle contraction is regulated by interaction with caldesmon. In non-muscle cells is implicated in stabilizing cytoskeleton actin filaments; Belongs to the tropomyosin family
306	TGFB2	9606.ENSP00000355896	TGFB2	Transforming growth factor beta-2; TGF-beta 2 has suppressive effects on interleukin-2 dependent T-cell growth; Endogenous ligands
307	AIF1	9606.ENSP00000365227	AIF1	Allograft inflammatory factor 1; Actin-binding protein that enhances membrane ruffling and RAC activation. Enhances the actin-bundling activity of LCP1. Binds calcium. Plays a role in RAC signaling and in phagocytosis. May play a role in macrophage activation and function. Promotes the proliferation of vascular smooth muscle cells and of T- lymphocytes. Enhances lymphocyte migration. Plays a role in vascular inflammation; EF-hand domain containing
308	YPEL4	9606.ENSP00000432648	YPEL4	Protein yippee-like 4; Yippee like family; Belongs to the yippee family
309	GUCY1A1	9606.ENSP00000296518	GUCY1A3	Guanylate cyclase 1, soluble, alpha 3; Belongs to the adenylyl cyclase class-4/guanylyl cyclase family
310	SYNJ2	9606.ENSP00000347792	SYNJ2	Synaptojanin-2; Inositol 5-phosphatase which may be involved in distinct membrane trafficking and signal transduction pathways. May mediate the inhibitory effect of Rac1 on endocytosis; Belongs to the synaptojanin family
311	RGCC	9606.ENSP00000368664	RGCC	Regulator of cell cycle RGCC; Modulates the activity of cell cycle-specific kinases. Enhances CDK1 activity. May contribute to the regulation of the cell cycle. May inhibit growth of glioma cells by promoting arrest of mitotic progression at the G2/M transition. Fibrogenic factor contributing to the pathogenesis of renal fibrosis through fibroblast activation
312	GPRC5A	9606.ENSP00000014914	GPRC5A	G protein-coupled receptor family c group 5 member a; Retinoic acid-induced protein 3; Orphan receptor. Could be involved in modulating differentiation and maintaining homeostasis of epithelial cells. This retinoic acid-inducible GPCR provide evidence for a possible interaction between retinoid and G-protein signaling pathways. Functions as a negative modulator of EGFR signaling (By similarity). May act as a lung tumor suppressor
